,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,10.062323215026284
5,logXiH,0.4169976462518036
6,kappa,0.6843283132338918
7,q,0.31531289730347206
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.13433122833918754
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.0
15,sigmaW,0.3414817165948127
16,sigmaQ,0.5123759240075922
17,sigmaR,0.5123759240075922
18,deltaE,0.8368279834854596
19,deltaH,0.8426972015921302
20,PiH,3.9502465784590206
21,PiE,8.909040770782447
22,betaE,54.08769616947848
23,betaH,0.7315659359246722
24,muW,0.4518369555177427
25,muQ,12.407745731930733
26,r,12.1453837164747
27,dent,0.0003443946545727058
28,Fe,26.829175314204786
29,firstCoefsE,0.8942689808319688
30,secondCoefsE,0.029815365057660435
31,Fh,12.397613924393857
32,firstCoefsH,0.8121473980745827
33,secondCoefsH,0.029815365057660435
34,HJB_E,7.315782522462409
35,HJB_H,9.091210573490391
36,kappa_min,0.04424492785168072
