,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,86.04309565729281
5,logXiH,1416.9910946350099
6,kappa,4.029362710281299
7,q,100.9552971228551
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,33.685120187586136
12,muZ,0.0
13,muVtilde,0.0
14,chi,2.756852944268226
15,sigmaW,96.57498935925044
16,sigmaQ,412.41818925491367
17,sigmaR,412.41818925491367
18,deltaE,1732210.3022648317
19,deltaH,866105.2154682282
20,PiH,1062.671265305828
21,PiE,5258.765725384857
22,betaE,43.76637231323433
23,betaH,5.045515893557099
24,muW,484493.9802597828
25,muQ,1985810.5522223962
26,r,684755.2259332082
27,dent,0.04772892063575833
28,Fe,14507759.278699098
29,firstCoefsE,484493.9802597828
30,secondCoefsE,4649.010885662245
31,Fh,869284.2737249321
32,firstCoefsH,416655.3425139785
33,secondCoefsH,4649.010885662245
34,HJB_E,7600390.702913143
35,HJB_H,1115397.5961110038
36,kappa_min,33783.38532743123
