,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,8.727435467293041
5,logXiH,5.315926086029422
6,kappa,3.773727601906782
7,q,0.9844506787582922
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.2767032170963306
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.0
15,sigmaW,0.8180121010216553
16,sigmaQ,1.755080324268695
17,sigmaR,1.755080324268695
18,deltaE,3.012187857680876
19,deltaH,3.0386838149232784
20,PiH,1.1829221749819858
21,PiE,10.79417438942141
22,betaE,56.87564178683156
23,betaH,7.027193628345666
24,muW,0.7327662573255772
25,muQ,77.78790789648252
26,r,77.29910103244673
27,dent,0.0003908742674804324
28,Fe,80.77467072706271
29,firstCoefsE,0.7327662573255773
30,secondCoefsE,0.04316612572822027
31,Fh,77.33154273814284
32,firstCoefsH,0.7327662573255773
33,secondCoefsH,0.04316612572822027
34,HJB_E,14.010201431373675
35,HJB_H,8.516859584827513
36,kappa_min,0.18983649166397604
