,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,4.900845462581283
5,logXiH,5.476385125881352
6,kappa,5.416763547068508
7,q,1.1304550011273413
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.31378038869156527
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.0
15,sigmaW,0.710141437605804
16,sigmaQ,1.5257110899637005
17,sigmaR,1.5257110899637005
18,deltaE,1.4473500987221903
19,deltaH,1.4831998455677147
20,PiH,1.1234370799974027
21,PiE,10.245715483316044
22,betaE,76.78798588672001
23,betaH,6.512154835523508
24,muW,0.5851963885157506
25,muQ,70.93547897842257
26,r,70.58226473185722
27,dent,0.000491784257884896
28,Fe,73.01032560279076
29,firstCoefsE,0.5851963885157504
30,secondCoefsE,0.030777261920623827
31,Fh,70.60440440993067
32,firstCoefsH,0.5851963885157504
33,secondCoefsH,0.030777261920623827
34,HJB_E,11.262180743756081
35,HJB_H,14.372824582291747
36,kappa_min,0.1760557852389431
