,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,6.6104055997110756
5,logXiH,15.866207183484995
6,kappa,13.512049248047335
7,q,0.1762441206267015
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.04771873682329021
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.0003388821523220277
15,sigmaW,0.27342613052523973
16,sigmaQ,0.0902957077399697
17,sigmaR,0.0902957077399697
18,deltaE,1.0202327270776883
19,deltaH,0.5101781701685034
20,PiH,0.35398078609973854
21,PiE,2.8081198737010458
22,betaE,68.38200585001988
23,betaH,16.99709843120317
24,muW,0.05539176612570245
25,muQ,2.972066383712691
26,r,3.053916856587675
27,dent,9.475272703841246e-06
28,Fe,3.266952441234455
29,firstCoefsE,0.05539176612570222
30,secondCoefsE,0.0021692613860177317
31,Fh,3.223476917029816
32,firstCoefsH,0.05539176612570222
33,secondCoefsH,0.0021692613860177317
34,HJB_E,0.5737315356564429
35,HJB_H,1.9667938028077618
36,kappa_min,0.0910871960452449
