,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,9.607286022437663
5,logXiH,14.776516505704262
6,kappa,3.6799687774786185
7,q,0.047999592749719926
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.012984694059603726
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.0003388821523220277
15,sigmaW,0.030485690433371022
16,sigmaQ,0.04228529274915437
17,sigmaR,0.04228529274915437
18,deltaE,0.4092421894015596
19,deltaH,0.08187350323544978
20,PiH,0.050477376625382
21,PiE,1.4842953206453686
22,betaE,34.290887398769556
23,betaH,3.795281299834199
24,muW,0.036732355700933444
25,muQ,1.5007262578048075
26,r,1.4907305898712786
27,dent,2.7976395062552027e-07
28,Fe,2.623951819232965
29,firstCoefsE,0.03673235570093358
30,secondCoefsE,0.0001635127825544827
31,Fh,1.674918119868135
32,firstCoefsH,0.03673235570093358
33,secondCoefsH,0.0001635127825544827
34,HJB_E,1.919936141597065
35,HJB_H,1.9722949515292296
36,kappa_min,0.02187818986947985
