,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,7.112920198484345
5,logXiH,0.6802995223270736
6,kappa,0.6130213405423787
7,q,0.2615827355801253
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.15759391886544877
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.0
15,sigmaW,0.34101974521093936
16,sigmaQ,0.5545301552808541
17,sigmaR,0.554530155280854
18,deltaE,2.9068805320356446
19,deltaH,2.9185987274109433
20,PiH,1.6124060707948358
21,PiE,4.630534989106283
22,betaE,11.013843155470594
23,betaH,1.5024973976618168
24,muW,0.46971618732008463
25,muQ,25.99751732629411
26,r,25.85841569083459
27,dent,0.0006416436388729101
28,Fe,27.99583475174306
29,firstCoefsE,0.46971618732008463
30,secondCoefsE,0.022641734731601273
31,Fh,25.926906310547505
32,firstCoefsH,0.4998569942799577
33,secondCoefsH,0.022641734731601273
34,HJB_E,10.51163209010274
35,HJB_H,31.258788875050893
36,kappa_min,0.09652698030826207
