,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,23.435774950511615
5,logXiH,7.453699441447224
6,kappa,1.4711356712402346
7,q,0.19188726146611798
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.05186307275416866
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.5229793124360349
15,sigmaW,0.14825186500376702
16,sigmaQ,0.5293066809133772
17,sigmaR,0.5293066809133772
18,deltaE,1.5622105623902813
19,deltaH,0.7828187403187046
20,PiH,18.465282598115127
21,PiE,5.200422507262719
22,betaE,24.039865813466207
23,betaH,1.5664630176393153
24,muW,0.43337613364055305
25,muQ,28.694563197047863
26,r,28.537051987725203
27,dent,0.00032605694452538317
28,Fe,32.34239639702867
29,firstCoefsE,0.43337613364055305
30,secondCoefsE,0.0032675165790390847
31,Fh,34.373362728662094
32,firstCoefsH,0.3252569195488447
33,secondCoefsH,0.0032675165790390847
34,HJB_E,82.88394177381504
35,HJB_H,42.53341390762852
36,kappa_min,0.04439324396368298
