,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,14.939705641763421
5,logXiH,8.697031105062896
6,kappa,0.9144924984563575
7,q,1.7000514202606485
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.5686987140441861
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.43030817423705614
15,sigmaW,0.11895450137088032
16,sigmaQ,0.4977557171349755
17,sigmaR,0.4977557171349755
18,deltaE,1.2294045675614294
19,deltaH,0.640160383523642
20,PiH,17.236213018436725
21,PiE,2.8686762583706535
22,betaE,22.496027573598436
23,betaH,1.0388061514964848
24,muW,0.4382763498454241
25,muQ,19.74339553697871
26,r,19.819908973120448
27,dent,0.002497073940913586
28,Fe,21.49749816701589
29,firstCoefsE,0.43827634984542413
30,secondCoefsE,0.0021586859961242274
31,Fh,24.383966484568848
32,firstCoefsH,0.7652128391968375
33,secondCoefsH,0.0021586859961242274
34,HJB_E,13.251908786188798
35,HJB_H,24.828004957863293
36,kappa_min,0.05361669358940055
