,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,11.577569082684851
5,logXiH,0.9153556386394571
6,kappa,7.150297275118975
7,q,0.09326474706676632
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.02522440168335556
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.0
15,sigmaW,0.29620866316474886
16,sigmaQ,0.05578194413920806
17,sigmaR,0.05578194413920806
18,deltaE,0.37036595623504887
19,deltaH,0.3704573539434251
20,PiH,1.9445401084780158
21,PiE,3.6898773443244237
22,betaE,87.75689352621006
23,betaH,8.765020644106274
24,muW,0.17344622453159222
25,muQ,1.8069162580144218
26,r,1.8905274375816736
27,dent,3.489617163313774e-05
28,Fe,5.503880392833961
29,firstCoefsE,0.30455143471686097
30,secondCoefsE,0.008174028935828106
31,Fh,1.9048229545327704
32,firstCoefsH,0.1395315102145528
33,secondCoefsH,0.008174028935828104
34,HJB_E,1.096519407996936
35,HJB_H,0.35007604989658764
36,kappa_min,0.08207295242974634
