,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,33.410642569431516
5,logXiH,2259.6630093914087
6,kappa,0.5999968948721456
7,q,0.1565209290970814
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.04631655365912598
12,muZ,0.0
13,muVtilde,0.0
14,chi,2.2526137819215126
15,sigmaW,0.21964842374707613
16,sigmaQ,0.776484545422124
17,sigmaR,0.7764845454221241
18,deltaE,3.4178102298203954
19,deltaH,1.7092677990919183
20,PiH,89.45185943193543
21,PiE,4.4379506650220995
22,betaE,21.27567335772373
23,betaH,0.7015186412555351
24,muW,1.6175995503301284
25,muQ,23.545695447146468
26,r,24.042813830296133
27,dent,0.006333003787694264
28,Fe,24.020778641655046
29,firstCoefsE,1.6175995503301281
30,secondCoefsE,0.006087344962645722
31,Fh,154.04463731984396
32,firstCoefsH,3.7617875706712827
33,secondCoefsH,0.006087344962645723
34,HJB_E,5.083973082106337
35,HJB_H,202.8473731223816
36,kappa_min,0.052880934708372684
