,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,11.283365936288748
5,logXiH,6.878684179366289
6,kappa,5.780102115322159
7,q,0.753926362868108
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.2067067401814951
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.0
15,sigmaW,0.524674350141501
16,sigmaQ,0.9517640277155783
17,sigmaR,0.9517640277155783
18,deltaE,1.6933935408596654
19,deltaH,1.7009061398069285
20,PiH,2.139899051893857
21,PiE,9.471964155568006
22,betaE,106.94127364770017
23,betaH,6.432260729842687
24,muW,0.43499014837811173
25,muQ,42.185286503920246
26,r,42.00350386197818
27,dent,0.0006472813134320368
28,Fe,43.936647753208504
29,firstCoefsE,0.4349901483781116
30,secondCoefsE,0.016881849394904974
31,Fh,42.036822653686535
32,firstCoefsH,0.396353817446331
33,secondCoefsH,0.016881849394904974
34,HJB_E,17.456482500808903
35,HJB_H,8.46257743914138
36,kappa_min,0.12764590469308712
