,Variables,Norms
0,W,0.0
1,Z,0.0
2,V,0.0
3,Vtilde,0.0
4,logXiE,10.476679245980979
5,logXiH,0.40539151941765145
6,kappa,0.5417640119409114
7,q,0.15563561268276863
8,sigmaK,0.0
9,sigmaZ,0.0
10,sigmaVtilde,0.0
11,muK,0.07220380728098376
12,muZ,0.0
13,muVtilde,0.0
14,chi,0.0
15,sigmaW,0.3129261172212057
16,sigmaQ,0.4727027591579805
17,sigmaR,0.4727027591579805
18,deltaE,0.9982102154191922
19,deltaH,1.0046591620996415
20,PiH,4.014120645141538
21,PiE,7.590036084638835
22,betaE,31.072958546800336
23,betaH,0.6311604431706523
24,muW,0.43416882737944207
25,muQ,12.48215234679528
26,r,12.1573239283949
27,dent,0.0004119742165886594
28,Fe,25.28162711656993
29,firstCoefsE,0.7833649483582145
30,secondCoefsE,0.028554477615951306
31,Fh,12.415555532959921
32,firstCoefsH,0.7982403603029948
33,secondCoefsH,0.028554477615951316
34,HJB_E,7.763698728654066
35,HJB_H,7.682940122331529
36,kappa_min,0.046006779096059165
